Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Crohn Disease,C0010346,OPN1MW2,728458,P04001;P0DN77;P0DN78,"opsin 1, medium wave sensitive 2",,80,0.601,0.769,0.24464,0.01,,0,1,0,2002,2002
Crohn Disease,C0010346,TWIST1,7291,Q15672,twist family bHLH transcription factor 1,Transcription factor,559,0.397,0.846,0.34491,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,TYMS,7298,P04818,thymidylate synthetase,Enzyme,406,0.425,0.846,0.72247,0.01,,1,1,0,2006,2006
Crohn Disease,C0010346,UBE2I,7329,P63279,ubiquitin conjugating enzyme E2 I,,131,0.544,0.769,0.96496,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,VDAC1,7416,P21796,voltage dependent anion channel 1,,116,0.556,0.654,0.97266,0.01,,1,1,0,2004,2004
Crohn Disease,C0010346,VIPR1,7433,P32241,vasoactive intestinal peptide receptor 1,G-protein coupled receptor,102,0.573,0.654,7.44E-27,0.01,,1,1,0,2007,2007
Crohn Disease,C0010346,VWF,7450,P04275,von Willebrand factor,Enzyme modulator,498,0.408,0.885,3.22E-25,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,WNT2B,7482,Q93097,Wnt family member 2B,Signaling,65,0.644,0.615,0.038333,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,XBP1P1,7495,,X-box binding protein 1 pseudogene 1,,42,0.653,0.692,,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,XDH,7498,P47989,xanthine dehydrogenase,Enzyme,165,0.529,0.846,2.59E-22,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,XPO1,7514,O14980,exportin 1,Receptor,178,0.504,0.692,1,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,YWHAE,7531,P62258,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,Chaperone,176,0.53,0.692,0.98479,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,ZAP70,7535,P43403,zeta chain of T cell receptor associated protein kinase 70,Kinase,212,0.497,0.769,0.87696,0.01,,1,1,1,2013,2013
Crohn Disease,C0010346,CA2,760,P00918,carbonic anhydrase 2,,210,0.506,0.808,1.69E-06,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,ZNF148,7707,Q9UQR1,zinc finger protein 148,Transcription factor,81,0.615,0.654,0.99997,0.01,,1,1,0,2011,2011
Crohn Disease,C0010346,CACNA1E,777,Q15878,calcium voltage-gated channel subunit alpha1 E,Ion channel,63,0.65,0.577,1,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,SLC25A20,788,O43772,solute carrier family 25 member 20,Transporter,130,0.563,0.769,1.20E-07,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,SLC52A2,79581,Q9HAB3,solute carrier family 52 member 2,Transporter,261,0.483,0.808,0.0024777,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,CORO7,79585,P57737,coronin 7,Cellular structure,70,0.628,0.692,1.83E-25,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,SAP130,79595,Q9H0E3,Sin3A associated protein 130,,9,0.805,0.154,1,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,MORC4,79710,Q8TE76,MORC family CW-type zinc finger 4,,14,0.751,0.269,0.99783,0.01,,1,1,2,2013,2013
Crohn Disease,C0010346,EHMT1,79813,Q9H9B1,euchromatic histone lysine methyltransferase 1,Epigenetic regulator,371,0.46,0.808,1,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,CAMKMT,79823,Q7Z624,calmodulin-lysine N-methyltransferase,,185,0.51,0.808,1.38E-15,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,HDAC11,79885,Q96DB2,histone deacetylase 11,Epigenetic regulator,54,0.636,0.654,0.0069318,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,CALCR,799,P30988,calcitonin receptor,G-protein coupled receptor,282,0.464,0.846,3.12E-09,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,DHDDS,79947,Q86SQ9,dehydrodolichyl diphosphate synthase subunit,Enzyme,308,0.468,0.885,0.24533,0.01,,0,1,0,2018,2018
Crohn Disease,C0010346,CALM1,801,P0DP23;P0DP24;P0DP25,calmodulin 1,Calcium-binding protein,253,0.472,0.808,0.94473,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,PROSER1,80209,Q86XN7,proline and serine rich 1,,2,0.931,0.038,0.71143,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,ULBP1,80329,Q9BZM6,UL16 binding protein 1,,34,0.674,0.346,6.89E-07,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,CALM2,805,P0DP23;P0DP24;P0DP25,calmodulin 2,Calcium-binding protein,252,0.472,0.808,0.92086,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,ANC,8066,,Anal canal carcinoma,,17,0.736,0.385,,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,FGF23,8074,Q9GZV9,fibroblast growth factor 23,Signaling,305,0.46,0.731,0.031014,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,CALM3,808,P0DP23;P0DP24;P0DP25,calmodulin 3,Calcium-binding protein,215,0.485,0.846,0.92749,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,NPL,80896,Q9BXD5,N-acetylneuraminate pyruvate lyase,Enzyme,34,0.663,0.577,1.57E-07,0.01,,1,1,0,1999,1999
Crohn Disease,C0010346,GPR68,8111,Q15743,G protein-coupled receptor 68,G-protein coupled receptor,48,0.65,0.462,0.00049976,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,SLC14A2,8170,Q15849,solute carrier family 14 member 2,Transporter,71,0.606,0.692,1.06E-17,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,TAM,8205,,"Myeloproliferative syndrome, transient (transient abnormal",,141,0.528,0.731,,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,FZD4,8322,Q9ULV1,frizzled class receptor 4,G-protein coupled receptor,239,0.49,0.923,0.96962,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,FCRL4,83417,Q96PJ5,Fc receptor like 4,Cell adhesion,35,0.67,0.5,7.91E-10,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,EIF2A,83939,Q9BY44,eukaryotic translation initiation factor 2A,Enzyme,16,0.78,0.346,6.04E-09,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,PLA2G6,8398,O60733,phospholipase A2 group VI,Enzyme modulator,350,0.476,0.846,2.48E-10,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,PLA2G10,8399,O15496,phospholipase A2 group X,Enzyme,86,0.581,0.692,0.069507,0.01,,1,1,0,2006,2006
Crohn Disease,C0010346,MAGT1,84061,Q9H0U3,magnesium transporter 1,Transporter,120,0.548,0.769,0.96138,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,CASR,846,P41180,calcium sensing receptor,G-protein coupled receptor,517,0.41,0.846,0.046698,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,IL1F10,84639,Q8WWZ1,interleukin 1 family member 10,,57,0.636,0.462,0.000002023,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,HAVCR2,84868,Q8TDQ0,hepatitis A virus cellular receptor 2,,299,0.45,0.808,0.03866,0.01,,1,1,0,2011,2011
Crohn Disease,C0010346,PIK3R3,8503,Q92569,phosphoinositide-3-kinase regulatory subunit 3,Enzyme modulator,101,0.556,0.692,3.36E-10,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,HAT1,8520,O14929,histone acetyltransferase 1,Enzyme,42,0.656,0.5,0.83507,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,CYP4F2,8529,P78329,cytochrome P450 family 4 subfamily F member 2,Enzyme,44,0.674,0.308,7.58E-17,0.01,,1,1,4,2010,2010
Crohn Disease,C0010346,SHANK3,85358,Q9BYB0,SH3 and multiple ankyrin repeat domains 3,,169,0.55,0.731,1,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,MYLK2,85366,Q9H1R3,myosin light chain kinase 2,Kinase,35,0.705,0.269,0.23336,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,FCN3,8547,O75636,ficolin 3,Signaling,39,0.678,0.5,0.0038008,0.01,,1,1,0,2007,2007
Crohn Disease,C0010346,RUNX1,861,Q01196,RUNX family transcription factor 1,Transcription factor,412,0.425,0.808,0.65377,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,PSMG1,8624,O95456,proteasome assembly chaperone 1,,97,0.579,0.731,0.00034234,0.01,,1,1,0,2011,2011
Crohn Disease,C0010346,RNASET2,8635,O00584,ribonuclease T2,,46,0.682,0.615,0.00026891,0.01,,1,1,1,2017,2017
Crohn Disease,C0010346,SOCS1,8651,O15524,suppressor of cytokine signaling 1,Enzyme modulator,315,0.445,0.808,0.58544,0.01,,1,1,1,2016,2016
Crohn Disease,C0010346,MARCO,8685,Q9UEW3,macrophage receptor with collagenous structure,,42,0.659,0.5,7.77E-21,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,TNFRSF25,8718,Q93038,TNF receptor superfamily member 25,,96,0.573,0.769,0.0086475,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,CBR1,873,P16152,carbonyl reductase 1,,100,0.572,0.654,0.000062783,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,RIPK1,8737,Q13546,receptor interacting serine/threonine kinase 1,Kinase,250,0.479,0.769,0.0079441,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,TNFSF14,8740,O43557,TNF superfamily member 14,Signaling,143,0.529,0.769,0.051663,0.01,,1,1,0,2005,2005
Crohn Disease,C0010346,TNFSF10,8743,P50591,TNF superfamily member 10,Signaling,445,0.413,0.885,0.13495,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,TNFSF9,8744,P41273,TNF superfamily member 9,,90,0.579,0.692,0.31823,0.01,,1,1,0,2004,2004
Crohn Disease,C0010346,TNFRSF10C,8794,O14798,TNF receptor superfamily member 10c,,89,0.578,0.731,3.16E-06,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,SUCLA2,8803,Q9P2R7,succinate-CoA ligase ADP-forming subunit beta,Enzyme,136,0.566,0.654,0.0023488,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,KYAT1,883,Q16773,kynurenine aminotransferase 1,Enzyme,24,0.736,0.308,1.87E-12,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,CFLAR,8837,O15519,CASP8 and FADD like apoptosis regulator,Enzyme,215,0.485,0.846,0.99967,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,PROM1,8842,O43490,prominin 1,Transporter,477,0.41,0.846,1.95E-22,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,APLN,8862,Q9ULZ1,apelin,,226,0.497,0.769,0.45897,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,PER2,8864,O15055,period circadian regulator 2,Transcription factor,238,0.488,0.846,0.7148,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,IER3,8870,P46695,immediate early response 3,,78,0.593,0.769,0.63122,0.01,,1,1,0,2011,2011
Crohn Disease,C0010346,ARHGEF7,8874,Q14155,Rho guanine nucleotide exchange factor 7,,215,0.486,0.846,0.99995,0.01,,1,1,1,1998,1998
Crohn Disease,C0010346,KRIT1,889,O00522,KRIT1 ankyrin repeat containing,,201,0.5,0.808,0.00069333,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,EIF2B5,8893,Q13144,eukaryotic translation initiation factor 2B subunit epsilon,,84,0.615,0.769,0.064171,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,MTMR3,8897,Q13615,myotubularin related protein 3,Enzyme,41,0.682,0.462,0.99937,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,SELENBP1,8991,Q13228,selenium binding protein 1,Immune response,214,0.493,0.846,3.23E-16,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PGLYRP1,8993,O75594,peptidoglycan recognition protein 1,,20,0.78,0.346,0.000017919,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,MAP3K14,9020,Q99558,mitogen-activated protein kinase kinase kinase 14,Kinase,67,0.608,0.769,,0.01,,1,1,1,2014,2014
Crohn Disease,C0010346,CCRL2,9034,O00421,C-C motif chemokine receptor like 2,G-protein coupled receptor,59,0.621,0.654,0.36861,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,CD1C,911,P29017,CD1c molecule,,49,0.633,0.692,1.60E-08,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,LATS1,9113,O95835,large tumor suppressor kinase 1,Kinase,99,0.563,0.731,0.99987,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,ISX,91464,Q2M1V0,intestine specific homeobox,,16,0.805,0.115,0.000035552,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,NEURL1,9148,O76050,neuralized E3 ubiquitin protein ligase 1,Enzyme,103,0.556,0.538,0.011091,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,CD3D,915,P04234,CD3d molecule,,67,0.626,0.577,0.000085898,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,MYLK3,91807,Q32MK0,myosin light chain kinase 3,Kinase,27,0.7,0.385,5.88E-07,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,IL32,9235,P24001,interleukin 32,,200,0.495,0.731,3.75E-09,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,G6PC3,92579,Q9BUM1,glucose-6-phosphatase catalytic subunit 3,,79,0.606,0.731,4.72E-06,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,TMEM183A,92703,Q8IXX5,transmembrane protein 183A,,1,1,0.038,0.70022,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,HELB,92797,Q8NG08,DNA helicase B,Enzyme,6,0.861,0.192,9.59E-26,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,REEP6,92840,Q96HR9,receptor accessory protein 6,Transporter,46,0.67,0.385,0.000016861,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,GPR55,9290,Q9Y2T6,G protein-coupled receptor 55,G-protein coupled receptor,68,0.619,0.615,0.000028503,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,CD83,9308,Q01151,CD83 molecule,,96,0.566,0.731,0.0052136,0.01,,1,1,0,2003,2003
Crohn Disease,C0010346,MS4A1,931,P11836,membrane spanning 4-domains A1,Receptor,451,0.411,0.846,0.000050781,0.01,,1,1,0,1999,1999
Crohn Disease,C0010346,PGAP3,93210,Q96FM1,post-GPI attachment to proteins phospholipase 3,,102,0.628,0.731,0.00194,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,GLP2R,9340,O95838,glucagon like peptide 2 receptor,G-protein coupled receptor,28,0.705,0.269,2.64E-11,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,VAMP3,9341,Q15836,vesicle associated membrane protein 3,,26,0.695,0.385,0.0025882,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,UBE4A,9354,Q14139,ubiquitination factor E4A,Enzyme modulator,22,0.729,0.308,0.10902,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,SLC9A3R1,9368,O14745,SLC9A3 regulator 1,,116,0.547,0.577,0.000088416,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,FOXP2,93986,O15409,forkhead box P2,,165,0.545,0.808,0.99994,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,SFXN1,94081,Q9H9B4,sideroflexin 1,Transporter,73,0.597,0.731,0.00097212,0.01,,1,1,0,2002,2002
Crohn Disease,C0010346,CD80,941,P33681,CD80 molecule,,233,0.475,0.769,0.010898,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,NCR2,9436,O95944,natural cytotoxicity triggering receptor 2,,40,0.656,0.538,2.47E-07,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,CD33,945,P20138,CD33 molecule,Receptor,142,0.524,0.769,5.69E-07,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,ARHGEF6,9459,Q15052,Rac/Cdc42 guanine nucleotide exchange factor 6,,52,0.678,0.462,0.99998,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,TBPL1,9519,P62380,TATA-box binding protein like 1,Transcription factor,198,0.506,0.846,0.37902,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,CD38,952,P28907,CD38 molecule,Enzyme,473,0.407,0.885,2.31E-06,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,VPS4B,9525,O75351,vacuolar protein sorting 4 homolog B,Cellular structure,13,0.76,0.538,0.23026,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,CCL4L2,9560,P13236;Q8NHW4,C-C motif chemokine ligand 4 like 2,,133,0.535,0.885,0.088586,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,PRDX6,9588,P30041,peroxiredoxin 6,Enzyme,93,0.572,0.731,0.000048237,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,CD44,960,P16070,CD44 molecule (Indian blood group),,711,0.363,0.962,2.45E-07,0.01,,1,1,0,2007,2007
Crohn Disease,C0010346,CD47,961,Q08722,CD47 molecule,,253,0.468,0.769,0.91924,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,LPIN2,9663,Q92539,lipin 2,,81,0.628,0.615,0.00005026,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,CD69,969,Q07108,CD69 molecule,,206,0.488,0.923,0.029691,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,ELMO1,9844,Q92556,engulfment and cell motility 1,Signaling,72,0.608,0.615,0.89997,0.01,,1,1,1,2012,2012
Crohn Disease,C0010346,P2RY14,9934,Q15391,purinergic receptor P2Y14,G-protein coupled receptor,13,0.78,0.154,0.00054873,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,SLC23A1,9963,Q9UHI7,solute carrier family 23 member 1,Transporter,22,0.743,0.346,0.023504,0.01,,1,1,3,2014,2014
Crohn Disease,C0010346,NR1I3,9970,Q14994,nuclear receptor subfamily 1 group I member 3,Nuclear receptor,318,0.448,0.846,3.53E-08,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,RBX1,9978,P62877,ring-box 1,Enzyme,63,0.601,0.615,0.94689,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,CDC42,998,P60953,cell division cycle 42,Enzyme modulator,327,0.458,0.846,0.78728,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,CDH1,999,P12830,cadherin 1,,508,0.401,0.808,0.14631,0.01,,1,1,3,2009,2009
