Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
"Diabetes Mellitus, Insulin-Dependent",C0011854,PTGER4,5734,P35408,prostaglandin E receptor 4,G-protein coupled receptor,120,0.558,0.731,0.9755,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,AICDA,57379,Q9GZX7,activation induced cytidine deaminase,Enzyme,265,0.463,0.885,9.2098E-06,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR409,574413,,microRNA 409,,88,0.57,0.731,,0.01,,1,1,0,2020,2020
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR202,574448,,microRNA 202,,82,0.579,0.769,,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR432,574451,,microRNA 432,,44,0.644,0.577,,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,SEMA6A,57556,Q9H2E6,semaphorin 6A,Signaling,211,0.486,0.808,0.99976,0.01,,1,1,1,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,CFAP97,57587,Q9P2B7,cilia and flagella associated protein 97,,43,0.638,0.769,0.00010469,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,STIM2,57620,Q9P246,stromal interaction molecule 2,,47,0.65,0.654,0.9906,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,GBA3,57733,Q9H227,glucosylceramidase beta 3 (gene/pseudogene),Enzyme,35,0.705,0.538,,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,BAK1,578,Q16611,BCL2 antagonist/killer 1,Signaling,115,0.555,0.769,7.4028E-06,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,ZNF410,57862,Q86VK4,zinc finger protein 410,Transcription factor,75,0.585,0.769,0.35337,0.01,,1,1,0,2006,2006
"Diabetes Mellitus, Insulin-Dependent",C0011854,PVT1,5820,,Pvt1 oncogene,,190,0.495,0.731,,0.01,,1,1,0,2007,2007
"Diabetes Mellitus, Insulin-Dependent",C0011854,BCAT1,586,P54687,branched chain amino acid transaminase 1,Enzyme,62,0.606,0.538,3.7984E-08,0.01,,1,1,0,2003,2003
"Diabetes Mellitus, Insulin-Dependent",C0011854,RAC2,5880,P15153,Rac family small GTPase 2,Enzyme modulator,119,0.556,0.731,0.96627,0.01,,1,1,0,2015,2015
"Diabetes Mellitus, Insulin-Dependent",C0011854,RAD51,5888,Q06609,RAD51 recombinase,,363,0.447,0.846,0.026578,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,RAG2,5897,P55895,recombination activating 2,,207,0.507,0.769,0.020287,0.01,,1,1,0,2015,2015
"Diabetes Mellitus, Insulin-Dependent",C0011854,RARB,5915,P10826,retinoic acid receptor beta,Nuclear receptor,254,0.478,0.846,0.99983,0.01,,1,1,0,2007,2007
"Diabetes Mellitus, Insulin-Dependent",C0011854,PLEKHA1,59338,Q9HB21,pleckstrin homology domain containing A1,Epigenetic regulator,17,0.769,0.269,0.0002347,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,LGR6,59352,Q9HBX8,leucine rich repeat containing G protein-coupled receptor 6,G-protein coupled receptor,209,0.502,0.923,2.9439E-06,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,OPN1LW,5956,P04000,"opsin 1, long wave sensitive",G-protein coupled receptor,197,0.497,0.808,0.97535,0.01,,1,1,0,2013,2013
"Diabetes Mellitus, Insulin-Dependent",C0011854,REG1B,5968,P48304,regenerating family member 1 beta,,22,0.716,0.308,1.9522E-06,0.01,,1,1,0,2002,2002
"Diabetes Mellitus, Insulin-Dependent",C0011854,RELA,5970,Q04206,"RELA proto-oncogene, NF-kB subunit",Transcription factor,483,0.406,0.885,0.99948,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,RELB,5971,Q01201,"RELB proto-oncogene, NF-kB subunit",Transcription factor,72,0.597,0.731,0.994,0.01,,1,1,2,2006,2006
"Diabetes Mellitus, Insulin-Dependent",C0011854,RGS2,5997,P41220,regulator of G protein signaling 2,Enzyme modulator,109,0.561,0.769,5.6973E-06,0.01,,1,1,1,2014,2014
"Diabetes Mellitus, Insulin-Dependent",C0011854,RIT2,6014,Q99578,Ras like without CAAX 2,Enzyme modulator,46,0.647,0.538,0.00063244,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,RMRP,6023,,RNA component of mitochondrial RNA processing endoribonuclease,,239,0.519,0.731,,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,GAS5,60674,,growth arrest specific 5,,184,0.497,0.808,,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,TNFRSF17,608,Q02223,TNF receptor superfamily member 17,Receptor,81,0.588,0.692,1.3715E-06,0.01,,1,1,0,2020,2020
"Diabetes Mellitus, Insulin-Dependent",C0011854,ROS1,6098,P08922,"ROS proto-oncogene 1, receptor tyrosine kinase",Kinase,356,0.439,0.885,1.6184E-72,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,BCR,613,P11274,BCR activator of RhoGEF and GTPase,Enzyme modulator,392,0.431,0.885,0.98761,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR486-1,619554,,microRNA 486-1,,142,0.521,0.808,,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR487A,619555,,microRNA 487a,,25,0.716,0.423,,0.01,,0,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,RPS6KB1,6198,P23443,ribosomal protein S6 kinase B1,Kinase,169,0.511,0.731,0.97285,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,RXRB,6257,P28702,retinoid X receptor beta,Nuclear receptor,35,0.686,0.654,0.99719,0.01,,1,1,0,2007,2007
"Diabetes Mellitus, Insulin-Dependent",C0011854,S100A1,6271,P23297,S100 calcium binding protein A1,Calcium-binding protein,396,0.421,0.846,0.0060044,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,S100A8,6279,P05109,S100 calcium binding protein A8,Calcium-binding protein,369,0.43,0.962,0.13761,0.01,,1,1,0,2004,2004
"Diabetes Mellitus, Insulin-Dependent",C0011854,SARS1,6301,P49591,seryl-tRNA synthetase 1,Enzyme,137,0.558,0.769,0.99925,0.01,,1,1,0,2008,2008
"Diabetes Mellitus, Insulin-Dependent",C0011854,SAT1,6303,P21673,spermidine/spermine N1-acetyltransferase 1,,135,0.539,0.808,0.8706,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,SCD,6319,O00767,stearoyl-CoA desaturase,,225,0.49,0.808,0.96968,0.01,,1,1,0,2013,2013
"Diabetes Mellitus, Insulin-Dependent",C0011854,SCO1,6341,O75880,synthesis of cytochrome C oxidase 1,Enzyme,71,0.638,0.769,0.00022337,0.01,,1,1,0,1991,1991
"Diabetes Mellitus, Insulin-Dependent",C0011854,CCL3L1,6349,P16619,C-C motif chemokine ligand 3 like 1,,40,0.65,0.654,0.12057,0.01,,1,1,0,2008,2008
"Diabetes Mellitus, Insulin-Dependent",C0011854,CCL8,6355,P80075,C-C motif chemokine ligand 8,Signaling,115,0.546,0.692,0.041412,0.01,,0,1,0,2010,2010
"Diabetes Mellitus, Insulin-Dependent",C0011854,CCL21,6366,O00585,C-C motif chemokine ligand 21,Signaling,186,0.502,0.769,0.036239,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,SDC2,6383,P34741,syndecan 2,Extracellular structure,120,0.536,0.808,0.4049,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,BLK,640,P51451,"BLK proto-oncogene, Src family tyrosine kinase",Kinase,86,0.585,0.769,8.348E-14,0.01,,1,1,1,2011,2011
"Diabetes Mellitus, Insulin-Dependent",C0011854,SEL1L,6400,Q9UBV2,SEL1L adaptor subunit of ERAD E3 ubiquitin ligase,,60,0.628,0.654,0.98233,0.01,,0,1,0,2001,2001
"Diabetes Mellitus, Insulin-Dependent",C0011854,ERVK-6,64006,,"endogenous retrovirus group K member 6, envelope",,162,0.521,0.808,,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,SMOC1,64093,Q9H4F8,SPARC related modular calcium binding 1,Calcium-binding protein,135,0.565,0.846,0.0094673,0.01,,1,1,0,2006,2006
"Diabetes Mellitus, Insulin-Dependent",C0011854,XYLT2,64132,Q9H1B5,xylosyltransferase 2,,138,0.566,0.808,0.92576,0.01,,1,1,0,2008,2008
"Diabetes Mellitus, Insulin-Dependent",C0011854,POTEM,641455,A6NI47,POTE ankyrin domain family member M,,133,0.541,0.769,0.00031637,0.01,,1,1,0,2002,2002
"Diabetes Mellitus, Insulin-Dependent",C0011854,ROBO3,64221,Q96MS0,roundabout guidance receptor 3,Receptor,154,0.52,0.808,1.9977E-15,0.01,,1,1,0,2009,2009
"Diabetes Mellitus, Insulin-Dependent",C0011854,SRSF5,6430,Q13243,serine and arginine rich splicing factor 5,Nucleic acid binding,74,0.604,0.808,0.69255,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,NSD1,64324,Q96L73,nuclear receptor binding SET domain protein 1,Epigenetic regulator,247,0.505,0.769,1,0.01,,1,1,0,2009,2009
"Diabetes Mellitus, Insulin-Dependent",C0011854,SCG5,6447,P05408,secretogranin V,Signaling,32,0.663,0.462,0.000062865,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,GORASP1,64689,Q9BQQ3,golgi reassembly stacking protein 1,,369,0.428,0.846,0.019543,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,WDR13,64743,Q9H1Z4,WD repeat domain 13,,8,0.839,0.154,0.93514,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,IPPK,64768,Q9H8X2,inositol-pentakisphosphate 2-kinase,Enzyme,6,0.89,0.231,0.8741,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,IL25,64806,Q9H293,interleukin 25,,139,0.529,0.846,0.00092347,0.01,,1,1,0,2012,2012
"Diabetes Mellitus, Insulin-Dependent",C0011854,PMEL,6490,P40967,premelanosome protein,Signaling,138,0.531,0.769,3.0571E-18,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,PINK1,65018,Q9BXM7,PTEN induced kinase 1,Kinase,209,0.516,0.769,1.8749E-10,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,WNK1,65125,Q9H4A3,WNK lysine deficient protein kinase 1,Kinase,460,0.416,0.846,1,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,UBE2Z,65264,Q9H832,ubiquitin conjugating enzyme E2 Z,,82,0.601,0.654,0.93838,0.01,,1,1,0,2020,2020
"Diabetes Mellitus, Insulin-Dependent",C0011854,SLC6A6,6533,P31641,solute carrier family 6 member 6,Transporter,34,0.682,0.538,0.98987,0.01,,1,1,0,2016,2016
"Diabetes Mellitus, Insulin-Dependent",C0011854,NCF1,653361,P14598,neutrophil cytosolic factor 1,,170,0.521,0.808,0.000028311,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,SLC22A5,6584,O76082,solute carrier family 22 member 5,Transporter,103,0.608,0.731,5.2651E-16,0.01,,1,1,2,2006,2006
"Diabetes Mellitus, Insulin-Dependent",C0011854,SUMO2,6613,P61956,small ubiquitin like modifier 2,,42,0.666,0.615,0.86943,0.01,,1,1,1,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,FSCN1,6624,Q16658,fascin actin-bundling protein 1,Cellular structure,175,0.504,0.731,0.86852,0.01,,1,1,0,1994,1994
"Diabetes Mellitus, Insulin-Dependent",C0011854,SOX2,6657,P48431,SRY-box transcription factor 2,Transcription factor,503,0.405,0.808,0.70662,0.01,,1,1,0,2010,2010
"Diabetes Mellitus, Insulin-Dependent",C0011854,SP3,6670,Q02447,Sp3 transcription factor,Nucleic acid binding,28,0.711,0.5,0.99995,0.01,,1,1,0,2013,2013
"Diabetes Mellitus, Insulin-Dependent",C0011854,SPARC,6678,P09486,secreted protein acidic and cysteine rich,Signaling,344,0.445,0.846,0.89148,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,SST,6750,P61278,somatostatin,Signaling,535,0.399,0.885,0.34128,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,SSTR4,6754,P31391,somatostatin receptor 4,G-protein coupled receptor,273,0.469,0.846,3.6978E-13,0.01,,1,1,0,2009,2009
"Diabetes Mellitus, Insulin-Dependent",C0011854,STAT6,6778,P42226,signal transducer and activator of transcription 6,Nucleic acid binding,281,0.475,0.808,0.98849,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,SULT1E1,6783,P49888,sulfotransferase family 1E member 1,,171,0.508,0.808,1.9701E-07,0.01,,0,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,STIM1,6786,Q13586,stromal interaction molecule 1,,247,0.501,0.808,0.77534,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,BRS3,680,P32247,bombesin receptor subtype 3,G-protein coupled receptor,261,0.474,0.846,0.94849,0.01,,1,1,0,2009,2009
"Diabetes Mellitus, Insulin-Dependent",C0011854,SUV39H1,6839,O43463,suppressor of variegation 3-9 homolog 1,,77,0.595,0.577,0.98957,0.01,,1,1,0,2011,2011
"Diabetes Mellitus, Insulin-Dependent",C0011854,SYT1,6857,P21579,synaptotagmin 1,Transporter,460,0.412,0.846,0.60038,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,TAC1,6863,P20366,tachykinin precursor 1,,478,0.424,0.923,0.74608,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,TAC3,6866,Q9UHF0,tachykinin precursor 3,,78,0.604,0.731,0.01165,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,ADAM17,6868,P78536,ADAM metallopeptidase domain 17,,316,0.453,0.808,0.99528,0.01,,1,1,0,2016,2016
"Diabetes Mellitus, Insulin-Dependent",C0011854,TAPBP,6892,O15533,TAP binding protein,Receptor,86,0.576,0.769,6.6044E-09,0.01,,1,1,0,2007,2007
"Diabetes Mellitus, Insulin-Dependent",C0011854,TAT,6898,P17735,tyrosine aminotransferase,,230,0.492,0.846,0.0068998,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR449B,693123,,microRNA 449b,,32,0.663,0.577,,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR573,693158,,microRNA 573,,17,0.743,0.385,,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR589,693174,,microRNA 589,,41,0.656,0.538,,0.01,,1,1,0,2015,2015
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR625,693210,,microRNA 625,,64,0.604,0.654,,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,MIR640,693225,,microRNA 640,,8,0.805,0.308,,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,TRA,6955,P0DSE1,T cell receptor alpha locus,,51,0.628,0.577,,0.01,,1,1,0,1991,1991
"Diabetes Mellitus, Insulin-Dependent",C0011854,TRG,6965,,T cell receptor gamma locus,,54,0.631,0.538,,0.01,,1,1,0,1991,1991
"Diabetes Mellitus, Insulin-Dependent",C0011854,TRGC1,6966,P0CF51,T cell receptor gamma constant 1,,35,0.663,0.385,,0.01,,1,1,0,1991,1991
"Diabetes Mellitus, Insulin-Dependent",C0011854,TFRC,7037,P02786,transferrin receptor,Enzyme,359,0.437,0.885,0.000069902,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,THBS2,7058,P35442,thrombospondin 2,,149,0.526,0.769,0.55641,0.01,,1,1,2,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,TIMP2,7077,P16035,TIMP metallopeptidase inhibitor 2,Enzyme modulator,404,0.425,0.846,0.78893,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,TIMP3,7078,P35625,TIMP metallopeptidase inhibitor 3,Enzyme modulator,325,0.445,0.923,0.63037,0.01,,1,1,0,2012,2012
"Diabetes Mellitus, Insulin-Dependent",C0011854,TKT,7086,P29401,transketolase,Enzyme,92,0.595,0.769,0.006748,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,ACTG1,71,P63261,actin gamma 1,Cellular structure,291,0.477,0.846,0.0047837,0.01,,1,1,0,2002,2002
"Diabetes Mellitus, Insulin-Dependent",C0011854,TM7SF2,7108,O76062,transmembrane 7 superfamily member 2,Enzyme,217,0.486,0.808,1.366E-07,0.01,,1,1,0,2012,2012
"Diabetes Mellitus, Insulin-Dependent",C0011854,TP53BP1,7158,Q12888,tumor protein p53 binding protein 1,Epigenetic regulator,158,0.52,0.731,0.99985,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,C3,718,P01024,complement C3,Enzyme modulator,343,0.445,0.885,0.90421,0.01,,1,1,0,1992,1992
"Diabetes Mellitus, Insulin-Dependent",C0011854,ACTG2,72,P63267,"actin gamma 2, smooth muscle",Cellular structure,205,0.505,0.808,0.071036,0.01,,1,1,0,2002,2002
"Diabetes Mellitus, Insulin-Dependent",C0011854,TRP-TGG3-1,7219,,tRNA-Pro (anticodon TGG) 3-1,,11,0.78,0.269,,0.01,,0,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,TRPC3,7222,Q13507,transient receptor potential cation channel subfamily C member 3,Ion channel,102,0.57,0.731,1.0806E-07,0.01,,0,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,TSHR,7253,P16473,thyroid stimulating hormone receptor,G-protein coupled receptor,250,0.486,0.808,3.0447E-15,0.01,,1,1,0,2001,2001
"Diabetes Mellitus, Insulin-Dependent",C0011854,TTC3,7267,P53804,tetratricopeptide repeat domain 3,Chaperone,14,0.78,0.385,1.628E-40,0.01,,1,1,0,2005,2005
"Diabetes Mellitus, Insulin-Dependent",C0011854,TTC4,7268,O95801,tetratricopeptide repeat domain 4,,32,0.691,0.385,4.5355E-06,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,TTR,7276,P02766,transthyretin,Transporter,461,0.423,0.885,0.51566,0.01,,1,1,0,2012,2012
"Diabetes Mellitus, Insulin-Dependent",C0011854,DEFA1B,728358,P59665,defensin alpha 1B,,39,0.674,0.692,,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,POTEF,728378,A5A3E0,POTE ankyrin domain family member F,,215,0.481,0.885,5.4522E-06,0.01,,1,1,0,2002,2002
"Diabetes Mellitus, Insulin-Dependent",C0011854,KRT8P3,728638,,keratin 8 pseudogene 3,,50,0.644,0.538,,0.01,,1,1,0,2013,2013
"Diabetes Mellitus, Insulin-Dependent",C0011854,OIP5-AS1,729082,,OIP5 antisense RNA 1,,37,0.659,0.5,,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,U2AF1,7307,P0DN76;Q01081,U2 small nuclear RNA auxiliary factor 1,Nucleic acid binding,67,0.604,0.577,0.9899,0.01,,1,1,0,2010,2010
"Diabetes Mellitus, Insulin-Dependent",C0011854,UBC,7316,P0CG48,ubiquitin C,Nucleic acid binding,78,0.597,0.692,0.14161,0.01,,1,1,0,2015,2015
"Diabetes Mellitus, Insulin-Dependent",C0011854,LINC00917,732275,,long intergenic non-protein coding RNA 917,,3,1,0.115,,0.01,,1,1,0,2015,2015
"Diabetes Mellitus, Insulin-Dependent",C0011854,UBE2G1,7326,P62253,ubiquitin conjugating enzyme E2 G1,,7,0.931,0.231,0.84382,0.01,,1,1,0,2014,2014
"Diabetes Mellitus, Insulin-Dependent",C0011854,UBE2I,7329,P63279,ubiquitin conjugating enzyme E2 I,,131,0.544,0.769,0.96496,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,SUMO1,7341,P63165,small ubiquitin like modifier 1,,133,0.533,0.731,0.86128,0.01,,1,1,1,2004,2004
"Diabetes Mellitus, Insulin-Dependent",C0011854,UCP3,7352,P55916,uncoupling protein 3,Transporter,66,0.619,0.577,9.5517E-10,0.01,,1,1,0,2006,2006
"Diabetes Mellitus, Insulin-Dependent",C0011854,VPS51,738,Q9UID3,VPS51 subunit of GARP complex,,292,0.452,0.846,1.052E-08,0.01,,1,1,0,2012,2012
"Diabetes Mellitus, Insulin-Dependent",C0011854,VCAM1,7412,P19320,vascular cell adhesion molecule 1,,406,0.422,0.808,0.79791,0.01,,1,1,0,2015,2015
"Diabetes Mellitus, Insulin-Dependent",C0011854,VEGFC,7424,P49767,vascular endothelial growth factor C,Signaling,291,0.459,0.769,0.49565,0.01,,1,1,0,2015,2015
"Diabetes Mellitus, Insulin-Dependent",C0011854,VIL1,7429,P09327,villin 1,Cellular structure,32,0.691,0.423,2.6433E-14,0.01,,1,1,0,1999,1999
"Diabetes Mellitus, Insulin-Dependent",C0011854,VIM,7431,P08670,vimentin,,644,0.372,0.846,0.71255,0.01,,1,1,0,2017,2017
"Diabetes Mellitus, Insulin-Dependent",C0011854,WARS1,7453,P23381,tryptophanyl-tRNA synthetase 1,Enzyme,60,0.65,0.654,0.30288,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,XBP1,7494,P17861,X-box binding protein 1,,234,0.477,0.846,0.032014,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,XDH,7498,P47989,xanthine dehydrogenase,Enzyme,165,0.529,0.846,2.589E-22,0.01,,1,1,0,2020,2020
"Diabetes Mellitus, Insulin-Dependent",C0011854,CA2,760,P00918,carbonic anhydrase 2,,210,0.506,0.808,1.6946E-06,0.01,,1,1,0,2002,2002
"Diabetes Mellitus, Insulin-Dependent",C0011854,CA5A,763,P35218,carbonic anhydrase 5A,,42,0.686,0.5,0.000079051,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,DDR1,780,Q08345,discoidin domain receptor tyrosine kinase 1,Kinase,195,0.497,0.808,4.6331E-06,0.01,,1,1,0,2009,2009
"Diabetes Mellitus, Insulin-Dependent",C0011854,NPHS2,7827,Q9NP85,"NPHS2 stomatin family member, podocin",Enzyme modulator,86,0.576,0.538,7.2218E-09,0.01,,0,1,0,2008,2008
"Diabetes Mellitus, Insulin-Dependent",C0011854,ALMS1,7840,Q8TCU4,ALMS1 centrosome and basal body associated protein,,147,0.559,0.808,4.4999E-60,0.01,,1,1,0,2014,2014
"Diabetes Mellitus, Insulin-Dependent",C0011854,SLC25A20,788,O43772,solute carrier family 25 member 20,Transporter,130,0.563,0.769,1.1972E-07,0.01,,1,1,0,2002,2002
"Diabetes Mellitus, Insulin-Dependent",C0011854,GGCT,79017,O75223,gamma-glutamylcyclotransferase,,108,0.552,0.808,0.000143,0.01,,1,1,0,2006,2006
"Diabetes Mellitus, Insulin-Dependent",C0011854,OR5H5P,79297,,olfactory receptor family 5 subfamily H member 5 pseudogene,,1,1,0.115,,0.01,,1,1,0,2003,2003
"Diabetes Mellitus, Insulin-Dependent",C0011854,MUL1,79594,Q969V5,mitochondrial E3 ubiquitin protein ligase 1,,241,0.473,0.808,1.9108E-06,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,ADIPOR2,79602,Q86V24,adiponectin receptor 2,Receptor,103,0.564,0.731,0.36218,0.01,,1,1,0,2013,2013
"Diabetes Mellitus, Insulin-Dependent",C0011854,AIMP2,7965,Q13155,aminoacyl tRNA synthetase complex interacting multifunctional protein 2,,555,0.393,0.923,0.008024,0.01,,1,1,0,2016,2016
"Diabetes Mellitus, Insulin-Dependent",C0011854,NLRX1,79671,Q86UT6,NLR family member X1,Enzyme,51,0.641,0.654,7.7345E-31,0.01,,1,1,0,2019,2019
"Diabetes Mellitus, Insulin-Dependent",C0011854,SUV39H2,79723,Q9H5I1,suppressor of variegation 3-9 homolog 2,,43,0.65,0.5,0.92921,0.01,,1,1,0,2011,2011
"Diabetes Mellitus, Insulin-Dependent",C0011854,PIP4K2C,79837,Q8TBX8,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Kinase,14,0.78,0.346,0.0018314,0.01,,1,1,0,2009,2009
"Diabetes Mellitus, Insulin-Dependent",C0011854,POF1B,79983,Q8WVV4,POF1B actin binding protein,,17,0.751,0.308,4.507E-11,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,FHOD3,80206,Q2V2M9,formin homology 2 domain containing 3,,31,0.722,0.346,0.066509,0.01,,1,1,1,2009,2009
"Diabetes Mellitus, Insulin-Dependent",C0011854,CUBN,8029,O60494,cubilin,,103,0.587,0.769,4.6292E-42,0.01,,1,1,1,2010,2010
"Diabetes Mellitus, Insulin-Dependent",C0011854,PNPLA3,80339,Q9NST1,patatin like phospholipase domain containing 3,Enzyme,132,0.556,0.692,5.7409E-08,0.01,,1,1,1,2013,2013
"Diabetes Mellitus, Insulin-Dependent",C0011854,PDCD1LG2,80380,Q9BQ51,programmed cell death 1 ligand 2,,191,0.496,0.769,0.00001203,0.01,,1,1,0,2014,2014
"Diabetes Mellitus, Insulin-Dependent",C0011854,CD276,80381,Q5ZPR3,CD276 molecule,Enzyme modulator,169,0.505,0.731,2.4699E-09,0.01,,1,1,0,2018,2018
"Diabetes Mellitus, Insulin-Dependent",C0011854,PROA,8039,,"Proline(-) auxotroph, complementation of",,1,1,0.115,,0.01,,1,1,0,2020,2020
"Diabetes Mellitus, Insulin-Dependent",C0011854,PDHX,8050,O00330,pyruvate dehydrogenase complex component X,Enzyme,93,0.595,0.692,0.000097242,0.01,,1,1,0,2019,2019
